timestamp,objectid_12_13,objectid,depcode,county,countyname,datestamp,shape_st_are,shape_st_len,objectid_1,county_1,state,objectid_12,depcode_1,countyn,pu_is_total,age_0_9,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_60_69,age_70_79,age_80plus,age_unkn,c_age_0_9,c_age_10_19,c_age_20_29,c_age_30_39,c_age_40_49,c_age_50_59,c_age_60_69,c_age_70_79,c_age_80plus,c_age_unkn,pui_age_range,pui_age_avrg,c_age_range,c_age_avrg,c_all_res_types,c_non_res_deaths,pui_female,pui_male,pui_sex_unkn,puifl_res,pui_not_fl_res,puifl_res_out,pui_travel_no,pui_travel_unkn,pui_travel_yes,c_ed_no,c_ed_no_data,c_ed_yes,c_hosp_no,c_hosp_nodata,c_hosp_yes,fl_res_deaths,pui_lab_yes,t_positive,t_negative,t_inconc,t_pending,pui_cont_no,pui_cont_unkn,pui_cont_yes,cases_all,c_men,c_women,c_travel_yes,c_travel_no,c_travel_unkn,c_fl_res,c_not_fl_res,c_fl_res_out,t_neg_res,t_neg_not_fl_res,t_pend_res,t_pend_not_res,t_total,t_negative_2,t_pending_2,t_positive_2,f_land_non_fl_deaths,ever_mon,mon_now,shape_area,shape_length,age_0_4,age_5_14,age_15_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65_74,age_75_84,age_85plus,c_age_0_4,c_age_5_14,c_age_15_24,c_age_25_34,c_age_35_44,c_age_45_54,c_age_55_64,c_age_65_74,c_age_75_84,c_age_85plus,pui_fl_res,pui_non_res,c_fl_res_only,deaths1,deaths
2020-03-28T162623,14,14,24,047,HAMILTON,2000-05-16T00:00:00.000Z,14477960107.7779,763034.416582444,24,Hamilton,FL,14,24,47,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23 to 93,0,NA,57,0,0,6,10,0,15,1,0,5,10,1,0,0,0,0,0,0,0,14,0,14,0,2,3,1,3,0,0,0,NA,NA,NA,0,0,0,14,0,NA,NA,14,14,NA,0,NA,2,0,1344926537.82205,232510.619937192,0,0,3,0,3,1,3,0,4,2,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0
2020-03-28T162623,15,15,3,005,BAY,2000-05-16T00:00:00.000Z,20842319162.9517,1834701.30277606,3,Bay,FL,15,3,5,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 90,0,44 to 74,48,4,0,48,39,3,88,2,0,15,53,22,4,0,1,4,0,1,0,89,5,84,0,1,14,15,9,5,4,1,NA,NA,NA,4,1,0,83,1,NA,NA,87,84,NA,5,NA,5,3,1930770661.49939,558412.990825665,3,3,4,16,10,15,23,8,7,1,0,0,0,0,1,1,1,2,0,0,NA,NA,NA,NA,0
2020-03-28T162623,16,16,12,023,COLUMBIA,2000-05-16T00:00:00.000Z,22266487302.2026,905417.470831242,12,Columbia,FL,16,12,23,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 to 98,0,46 to 70,43,3,0,78,55,0,131,2,0,43,86,4,0,3,0,3,0,0,0,90,3,86,1,43,38,30,12,3,1,2,NA,NA,NA,3,0,0,85,1,NA,NA,88,86,NA,3,NA,1,1,2068684690.43686,276060.430857214,11,12,11,11,19,17,22,18,9,2,0,0,0,0,0,2,0,1,0,0,NA,NA,NA,NA,0
2020-03-28T162623,17,17,2,003,BAKER,2000-05-16T00:00:00.000Z,16362161453.2611,602717.294368568,2,Baker,FL,17,2,3,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 to 97,0,55 to 97,53,7,0,38,13,1,51,1,0,35,14,3,5,1,1,5,0,2,0,51,7,44,0,1,12,14,11,7,3,4,NA,NA,NA,7,0,0,43,1,NA,NA,50,44,NA,7,NA,1,0,1520245937.66486,183737.354704368,0,3,4,6,3,12,5,6,9,4,0,0,0,0,0,0,2,1,2,2,NA,NA,NA,NA,0
2020-03-28T162623,18,18,30,059,HOLMES,2000-05-16T00:00:00.000Z,13514831669.2324,577279.375441074,30,Holmes,FL,18,30,59,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 to 79,0,NA,45,0,0,15,5,5,25,0,0,1,24,0,0,0,0,0,0,0,0,20,0,20,0,5,0,1,0,0,0,0,NA,NA,NA,0,0,0,20,0,NA,NA,20,20,NA,0,NA,2,2,1251550190.83949,175658.620344926,2,2,0,2,3,8,3,3,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0
2020-03-28T162623,19,19,43,085,MARTIN,2000-05-16T00:00:00.000Z,18163212069.3958,1014294.81270012,43,Martin,FL,19,43,85,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 to 99,0,26 to 80,58,25,0,119,76,8,203,0,0,15,177,11,13,7,5,17,7,1,0,200,25,175,0,3,15,11,8,25,14,10,NA,NA,NA,25,0,0,175,0,NA,NA,200,175,NA,25,NA,32,26,1686613017.08661,308980.48751506,1,3,13,16,23,25,30,46,26,20,0,0,0,2,2,8,4,4,5,0,NA,NA,NA,NA,0
2020-03-28T162623,20,20,29,057,HILLSBOROUGH,2000-05-16T00:00:00.000Z,29564028944.0196,1177196.95995299,29,Hillsborough,FL,20,29,57,3160,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 102,0,0 to 86,44,189,0,1860,1279,21,3121,39,0,135,2936,89,59,90,46,121,48,26,2,3151,195,2956,0,9,153,84,99,195,99,94,NA,NA,NA,189,6,0,2924,32,NA,NA,3113,2956,NA,195,NA,457,149,2746844886.16013,358788.307034344,120,95,302,614,545,459,423,331,185,84,2,7,24,43,33,35,25,19,6,1,NA,NA,NA,NA,2
2020-03-28T162623,21,21,41,081,MANATEE,2000-05-16T00:00:00.000Z,20940887080.7074,1218253.44408563,41,Manatee,FL,21,41,81,276,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 100,0,14 to 83,54,30,0,151,123,2,272,4,0,38,226,12,3,18,9,12,5,13,1,271,30,241,0,5,25,46,20,30,16,14,NA,NA,NA,30,0,0,237,4,NA,NA,267,241,NA,30,NA,95,37,1945653927.12581,371198.171414394,7,6,17,25,31,42,40,60,26,21,0,1,0,1,1,5,10,8,4,0,NA,NA,NA,NA,1
2020-03-28T162623,22,22,10,019,CLAY,2000-05-16T00:00:00.000Z,17948500957.6093,603117.810216635,10,Clay,FL,22,10,19,293,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 to 97,0,21 to 94,51,24,0,174,117,2,291,2,0,68,209,16,10,2,12,11,1,12,4,290,24,266,0,3,39,20,27,24,13,11,NA,NA,NA,24,0,0,264,2,NA,NA,288,266,NA,24,NA,28,19,1667659896.51059,183856.484298748,1,6,17,27,46,70,61,36,21,8,0,0,2,4,0,6,4,4,3,1,NA,NA,NA,NA,4
2020-03-28T162623,23,23,25,049,HARDEE,2000-05-16T00:00:00.000Z,17792803499.7252,543261.536630456,25,Hardee,FL,23,25,49,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30 to 71,0,NA,56,0,0,7,5,0,11,1,0,1,10,1,0,0,0,0,0,0,0,12,0,12,0,0,1,1,0,0,0,0,NA,NA,NA,0,0,0,11,1,NA,NA,11,12,NA,0,NA,0,0,1653184151.65315,165534.73009074,0,0,0,1,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0
2020-03-28T162623,24,24,42,083,MARION,2000-05-16T00:00:00.000Z,46334209241.8729,1151393.60736949,42,Marion,FL,24,42,83,516,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 119,0,19 to 88,53,16,0,304,201,11,514,2,0,25,459,32,10,4,3,13,3,1,0,381,17,364,0,135,74,190,24,17,5,11,NA,NA,NA,16,1,0,364,0,NA,NA,380,364,NA,17,NA,54,50,4305055841.62241,350920.190673371,11,14,43,46,67,75,77,106,51,26,0,0,2,3,2,4,2,3,0,1,NA,NA,NA,NA,0
2020-03-28T162623,25,25,64,127,VOLUSIA,2000-05-16T00:00:00.000Z,33645647575.2893,1837935.99794766,65,Volusia,FL,25,64,127,511,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 94,0,17 to 89,49,43,0,321,185,5,507,4,0,45,416,50,28,4,12,30,3,11,1,506,44,462,0,5,31,30,38,44,18,26,NA,NA,NA,43,1,0,459,3,NA,NA,502,462,NA,44,NA,148,105,3125661534.15881,560414.737839251,13,14,34,75,84,62,83,92,43,10,0,0,3,4,7,9,4,13,3,1,NA,NA,NA,NA,1
2020-03-28T162623,26,26,15,029,DIXIE,2000-05-16T00:00:00.000Z,19634949247.4401,771892.949471238,15,Dixie,FL,26,15,29,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 to 78,0,NA,45,0,0,10,14,0,24,0,0,4,20,0,0,0,0,0,0,0,0,24,0,24,0,0,6,0,0,0,0,0,NA,NA,NA,0,0,0,24,0,NA,NA,24,24,NA,0,NA,0,0,1823798262.39212,235232.973119088,1,1,3,2,6,1,5,4,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0
2020-03-28T162623,27,27,35,069,LAKE,2000-05-16T00:00:00.000Z,32245515394.3939,1085414.36113151,35,Lake,FL,27,35,69,751,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 99,0,21 to 85,54,30,0,441,291,19,743,8,0,36,689,26,4,18,13,16,11,8,0,744,35,708,1,7,41,17,21,35,19,16,NA,NA,NA,30,5,0,707,2,NA,NA,737,709,NA,35,NA,81,57,2995995460.71371,331014.242454318,22,9,49,70,80,112,128,133,116,31,0,0,2,2,4,3,8,8,7,1,NA,NA,NA,NA,0
2020-03-28T162623,28,28,38,075,LEVY,2000-05-16T00:00:00.000Z,31222846964.6387,1113561.30402576,38,Levy,FL,28,38,75,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 87,0,64 to 64,50,1,0,40,20,0,60,0,0,8,52,0,1,0,0,1,0,0,0,60,1,59,0,0,4,3,2,1,0,1,NA,NA,NA,1,0,0,59,0,NA,NA,60,59,NA,1,NA,3,2,2900663690.96646,339394.964008615,3,3,2,11,6,6,6,14,8,1,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,0
2020-03-28T162623,29,29,60,119,SUMTER,2000-05-16T00:00:00.000Z,16171035313.1481,751914.035739446,60,Sumter,FL,29,60,119,542,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 to 96,0,18 to 92,66,33,0,313,228,1,542,0,0,25,487,30,12,7,14,17,6,10,0,529,33,491,5,13,59,23,19,33,18,15,NA,NA,NA,33,0,0,491,0,NA,NA,524,491,NA,33,NA,18,15,1502516062.89801,229328.389599522,2,6,9,10,16,35,75,251,129,9,0,0,1,0,1,1,0,18,10,2,NA,NA,NA,NA,0
2020-03-28T162623,30,30,59,117,SEMINOLE,2000-05-16T00:00:00.000Z,9616121249.97192,520365.445917892,57,Seminole,FL,30,59,117,783,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 104,0,19 to 76,47,59,0,476,297,10,778,5,0,54,686,43,21,14,26,37,10,14,0,750,61,689,0,33,60,32,36,61,28,33,NA,NA,NA,59,2,0,686,3,NA,NA,745,689,NA,61,NA,152,123,893350621.597626,158549.770327082,15,19,70,132,131,129,118,98,38,33,0,0,4,14,9,12,13,8,1,0,NA,NA,NA,NA,0
2020-03-28T162623,31,31,48,095,ORANGE,2000-05-16T00:00:00.000Z,28006104673.618,903213.715428867,48,Orange,FL,31,48,95,2282,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 99,0,9 to 90,46,192,0,1271,999,12,2206,75,1,103,2109,70,42,109,55,71,92,43,4,2265,206,2059,0,17,87,64,53,206,121,84,NA,NA,NA,191,14,1,1999,60,NA,NA,2191,2059,NA,206,NA,294,145,2601855780.29929,275135.911496092,91,66,204,352,385,370,348,262,133,71,0,1,21,25,39,46,38,15,17,4,NA,NA,NA,NA,4
2020-03-28T162623,32,32,9,017,CITRUS,2000-05-16T00:00:00.000Z,16847060705.6176,796979.404269785,9,Citrus,FL,32,9,17,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 to 97,0,17 to 87,56,14,0,106,68,4,177,1,0,69,95,14,2,10,2,9,2,3,1,174,14,160,0,4,25,41,17,14,6,8,NA,NA,NA,14,0,0,159,1,NA,NA,173,160,NA,14,NA,83,30,1565249379.23035,242867.273750112,3,3,11,19,12,23,41,29,25,12,0,0,1,1,2,1,6,0,2,1,NA,NA,NA,NA,1
2020-03-28T162623,33,33,27,053,HERNANDO,2000-05-16T00:00:00.000Z,13561044546.5447,658252.887531729,27,Hernando,FL,33,27,53,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 93,0,19 to 85,51,13,0,122,88,1,204,7,0,53,139,19,9,2,2,10,2,1,0,210,13,197,0,1,36,56,10,13,6,7,NA,NA,NA,13,0,0,190,7,NA,NA,203,197,NA,13,NA,20,16,1259956856.20596,200494.167365377,5,8,14,26,25,34,32,38,19,10,0,0,2,3,0,0,1,5,1,1,NA,NA,NA,NA,0
2020-03-28T162623,34,34,52,103,PINELLAS,2000-05-16T00:00:00.000Z,8169203571.8812,1167816.84045851,52,Pinellas,FL,34,52,103,1669,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 104,0,18 to 83,52,83,0,960,697,12,1641,28,0,199,1329,141,40,13,41,55,6,33,4,1614,94,1519,1,55,235,21,59,94,61,33,NA,NA,NA,83,11,0,1503,17,NA,NA,1586,1520,NA,94,NA,177,112,758940582.722305,356104.408630079,30,28,103,217,203,265,298,306,141,75,0,0,7,11,7,14,24,21,10,0,NA,NA,NA,NA,4
2020-03-28T162623,35,35,61,121,SUWANNEE,2000-05-16T00:00:00.000Z,19295996990.3474,731987.008657942,61,Suwannee,FL,35,61,121,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7 to 86,0,51 to 51,54,1,0,39,13,2,54,0,0,32,19,3,0,0,1,1,0,0,0,43,1,42,0,11,33,6,1,1,0,1,NA,NA,NA,1,0,0,42,0,NA,NA,43,42,NA,1,NA,5,4,1792465815.52835,223150.095858967,0,2,4,5,6,7,8,14,6,2,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,0
2020-03-28T162623,36,36,16,031,DUVAL,2000-05-16T00:00:00.000Z,22997044775.8865,1114099.40129032,16,Duval,FL,36,16,31,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 104,0,13 to 97,53,109,0,1179,774,61,2000,14,0,140,1843,31,12,87,16,16,77,22,3,1792,115,1676,1,222,193,67,70,115,48,56,NA,NA,NA,109,6,0,1670,7,NA,NA,1779,1677,NA,115,NA,119,91,2136692125.83844,339628.979868484,32,32,132,285,303,304,297,235,180,209,0,1,5,6,18,23,19,14,15,14,NA,NA,NA,NA,3
2020-03-28T162623,37,37,34,067,LAFAYETTE,2000-05-16T00:00:00.000Z,15264572234.9149,634013.230316393,34,Lafayette,FL,37,34,67,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19 to 86,0,NA,54,0,0,5,4,0,9,0,0,3,6,0,0,0,0,0,0,0,0,9,0,9,0,0,3,0,0,0,0,0,NA,NA,NA,0,0,0,9,0,NA,NA,9,9,NA,0,NA,0,0,1417838543.00769,193229.836834708,0,0,1,1,2,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0
2020-03-28T162623,38,38,23,045,GULF,2000-05-16T00:00:00.000Z,15857514470.4584,850272.421627332,23,Gulf,FL,38,23,45,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8 to 77,0,NA,51,0,0,18,14,0,30,2,0,13,11,8,0,0,0,0,0,0,0,32,0,32,0,0,12,9,1,0,0,0,NA,NA,NA,0,0,0,30,2,NA,NA,30,32,NA,0,NA,2,1,1469866107.27026,258929.917930346,0,2,2,4,3,5,6,7,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0
2020-03-28T162623,39,39,63,125,UNION,2000-05-16T00:00:00.000Z,6963394478.96307,420643.595360959,63,Union,FL,39,63,125,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 to 84,0,NA,46,0,0,18,15,0,33,0,0,4,26,3,0,0,0,0,0,0,0,32,0,32,0,1,6,4,0,0,0,0,NA,NA,NA,0,0,0,32,0,NA,NA,32,32,NA,0,NA,1,0,646977045.561768,128178.538552252,1,1,2,5,7,7,4,4,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0
2020-03-28T162623,40,40,4,007,BRADFORD,2000-05-16T00:00:00.000Z,8359862626.37378,548326.687246681,4,Bradford,FL,40,4,7,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19 to 92,0,69 to 69,57,1,0,30,18,1,49,0,0,17,32,0,0,1,0,0,0,1,0,49,1,48,0,0,7,9,6,1,1,0,NA,NA,NA,1,0,0,48,0,NA,NA,49,48,NA,1,NA,13,13,776744615.959412,167178.838252791,0,0,4,6,2,10,8,7,8,4,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,0
2020-03-28T162623,41,41,65,129,WAKULLA,2000-05-16T00:00:00.000Z,17022505120.6189,916733.867149366,66,Wakulla,FL,41,65,129,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7 to 93,0,NA,50,0,0,25,12,0,37,0,0,4,33,0,0,0,0,0,0,0,0,37,0,37,0,0,4,0,0,0,0,0,NA,NA,NA,0,0,0,37,0,NA,NA,37,37,NA,0,NA,14,13,1579533632.64177,279225.038340218,0,2,2,3,6,10,8,2,2,2,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0
2020-03-28T162623,42,42,5,009,BREVARD,2000-05-16T00:00:00.000Z,28936951380.6763,2600567.11621827,5,Brevard,FL,42,5,9,436,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 to 97,0,1 to 76,52,24,0,258,172,6,434,2,0,65,355,16,15,4,7,21,2,3,0,426,26,400,0,10,43,15,15,26,19,7,NA,NA,NA,24,2,0,400,0,NA,NA,424,400,NA,26,NA,81,54,2687643838.87906,793218.333609179,5,10,23,61,57,57,98,61,41,22,1,0,3,4,3,3,8,3,1,0,NA,NA,NA,NA,0
2020-03-28T162623,43,43,53,105,POLK,2000-05-16T00:00:00.000Z,56039729499.5993,1273587.97322649,53,Polk,FL,43,53,105,692,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 97,0,8 to 88,50,34,0,414,273,5,688,4,0,94,554,44,11,6,17,15,6,13,0,641,34,607,0,51,87,19,28,34,16,18,NA,NA,NA,34,0,0,603,4,NA,NA,637,607,NA,34,NA,59,31,5206715917.89822,388118.956177661,12,16,60,85,92,115,123,102,69,18,0,1,2,6,6,5,6,3,4,1,NA,NA,NA,NA,0
2020-03-28T162623,44,44,49,097,OSCEOLA,2000-05-16T00:00:00.000Z,41974373975.6891,1149911.15232981,49,Osceola,FL,44,49,97,554,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 97,0,18 to 91,46,63,0,317,235,2,546,8,0,118,350,86,27,14,25,34,14,18,0,491,66,425,0,63,125,34,68,66,32,34,NA,NA,NA,63,3,0,422,3,NA,NA,485,425,NA,66,NA,91,57,3899316052.50861,350452.549474464,10,15,45,107,99,85,81,67,35,8,0,0,7,12,10,14,11,7,4,1,NA,NA,NA,NA,0
2020-03-28T162623,45,45,28,055,HIGHLANDS,2000-05-16T00:00:00.000Z,30858531275.5408,973257.170083551,28,Highlands,FL,45,28,55,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 to 89,0,28 to 78,51,10,0,47,20,8,75,0,0,4,63,8,5,2,3,6,2,2,1,54,10,43,1,21,7,4,3,10,3,6,NA,NA,NA,10,0,0,43,0,NA,NA,53,43,NA,10,NA,23,21,2866885704.30579,296636.719911829,2,0,4,16,9,6,13,11,12,2,0,0,0,3,1,0,1,1,4,0,NA,NA,NA,NA,1
2020-03-28T162623,46,46,36,071,LEE,2000-05-16T00:00:00.000Z,22734524817.4646,1913267.0220598,36,Lee,FL,46,36,71,1162,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 to 97,0,10 to 94,53,95,0,688,464,10,1150,11,1,152,981,29,40,34,27,46,27,28,6,1143,101,1042,0,19,42,34,122,101,62,39,NA,NA,NA,94,6,1,1038,4,NA,NA,1133,1042,NA,101,NA,284,242,2112333669.17714,583283.842331616,17,17,62,131,156,181,195,234,128,40,0,1,5,8,11,8,16,26,23,3,NA,NA,NA,NA,6
2020-03-28T162623,47,47,11,021,COLLIER,2000-05-16T00:00:00.000Z,55941206045.6423,1903355.15661929,11,Collier,FL,47,11,21,917,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 94,0,17 to 94,56,80,0,514,394,9,876,41,0,166,692,59,35,36,21,65,18,9,0,872,92,780,0,45,111,54,53,92,52,40,NA,NA,NA,80,12,0,753,27,NA,NA,833,780,NA,92,NA,149,144,5197102107.68439,580181.883282756,6,13,53,110,88,133,157,157,144,56,0,0,7,16,3,10,17,11,23,5,NA,NA,NA,NA,0
2020-03-28T162623,48,48,13,025,MIAMI-DADE,2000-05-16T00:00:00.000Z,55073375763.8941,1774363.00496543,13,Dade,FL,48,13,25,6760,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 103,1,3 to 99,47,982,0,3491,3202,67,6693,66,1,357,6153,250,77,663,263,261,654,88,3,6663,1003,5655,5,97,223,301,340,1003,588,405,NA,NA,NA,981,21,1,5616,42,NA,NA,6598,5658,NA,1003,NA,1001,842,5114451079.58835,540836.793924443,101,137,492,1199,1244,1243,1042,704,399,187,2,9,71,193,195,210,147,106,55,14,NA,NA,NA,NA,3
2020-03-28T162623,49,49,44,087,MONROE,2000-05-16T00:00:00.000Z,28308543761.6011,4591181.83897766,44,Monroe,FL,49,44,87,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4 to 92,0,19 to 80,52,18,0,102,79,2,170,13,0,32,117,34,4,12,4,14,2,4,0,137,20,117,0,46,37,54,13,20,11,9,NA,NA,NA,18,2,0,110,7,NA,NA,128,117,NA,20,NA,50,47,2629619857.16548,1399292.97354894,1,1,10,26,23,35,42,27,9,9,0,0,3,1,1,7,3,2,3,0,NA,NA,NA,NA,0
2020-03-28T162623,50,50,57,113,SANTA ROSA,2000-05-16T00:00:00.000Z,28109274128.0588,1198564.1555946,55,Santa Rosa,FL,50,57,113,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 90,0,0 to 81,45,14,0,130,82,1,213,0,0,20,183,10,4,3,7,7,1,6,1,211,14,197,0,2,21,3,7,14,10,4,NA,NA,NA,14,0,0,197,0,NA,NA,211,197,NA,14,NA,265,243,2596863920.94926,364280.718031263,12,10,14,31,36,35,23,35,14,3,2,0,2,0,0,2,1,5,2,0,NA,NA,NA,NA,1
2020-03-28T162623,51,51,66,131,WALTON,2000-05-16T00:00:00.000Z,29260992908.4669,1216747.48888053,67,Walton,FL,51,66,131,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 to 97,0,20 to 79,47,8,0,59,39,0,89,9,0,31,41,26,9,1,5,10,1,4,0,95,15,80,0,3,15,30,12,15,6,9,NA,NA,NA,8,7,0,78,2,NA,NA,86,80,NA,15,NA,5,1,2708101782.46999,370154.781284707,5,3,9,8,14,22,17,13,5,2,0,0,3,0,1,3,3,2,3,0,NA,NA,NA,NA,0
2020-03-28T162623,52,52,32,063,JACKSON,2000-05-16T00:00:00.000Z,26457674355.9754,735287.597926583,32,Jackson,FL,52,32,63,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20 to 88,0,33 to 33,48,0,0,38,23,7,66,2,0,12,44,12,1,0,0,1,0,0,0,61,1,60,0,7,17,5,3,1,1,0,NA,NA,NA,0,1,0,59,1,NA,NA,59,60,NA,1,NA,7,4,2452499072.79567,223828.324060307,0,0,9,12,11,8,12,6,6,3,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,0
2020-03-28T162623,53,53,67,133,WASHINGTON,2000-05-16T00:00:00.000Z,17212291868.187,801011.879871898,68,Washington,FL,53,67,133,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 to 84,0,53 to 53,52,1,0,16,10,7,33,0,0,10,19,4,0,1,0,0,0,1,0,27,1,26,0,6,12,1,2,1,1,0,NA,NA,NA,1,0,0,26,0,NA,NA,27,26,NA,1,NA,5,5,1594396648.51196,243766.072259733,0,1,2,4,6,4,5,8,3,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,0
2020-03-28T162623,54,54,45,089,NASSAU,2000-05-16T00:00:00.000Z,17668341931.5773,1275144.97327404,45,Nassau,FL,54,45,89,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4 to 92,0,50 to 73,55,6,0,50,34,0,83,1,0,6,67,11,2,2,2,5,0,1,0,84,6,78,0,0,14,2,5,6,3,3,NA,NA,NA,6,0,0,77,1,NA,NA,83,78,NA,6,NA,6,5,1641620662.32831,388721.737801268,1,2,2,7,11,10,23,16,8,4,0,0,0,0,0,1,2,3,0,0,NA,NA,NA,NA,0
